ProjectName,Theorem,ProofSequence,Introduction_Patterns,Simplification_Patterns,Application_Patterns,Rewriting_Patterns,Automation_Patterns,Analysis_Patterns
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_pl_r_1,"['intros', 'elim', 'intros', 'elim', 'intros', 'left', 'rewrite', 'exact', 'intros', 'elim', 'intros', 'elim']",0,0,0,0,0,2
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_pl_r,"['intros', 'induction', 'exact', 'exact']",0,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_7_0,"['unfold', 'intros', 'simpl', 'inversion']",3,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_7_1,"['unfold', 'intros', 'simpl', 'elim', 'intros', 'rewrite', 'inversion', 'rewrite', 'simpl', 'rewrite', 'simpl', 'rewrite', 'trivial']",3,2,0,1,0,2
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_7_2,"['unfold', 'intros', 'induction', 'simpl', 'apply', 'simpl', 'assumption', 'induction', 'simpl', 'apply', 'simpl', 'assumption', 'simpl', 'apply', 'simpl', 'assumption', 'simpl', 'simpl', 'exact']",2,3,0,0,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_7_3,['exact'],0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_7,"['intros', 'exact']",0,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_8_0,"['unfold', 'intros', 'inversion']",2,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_8_1,"['unfold', 'intros', 'simpl', 'elim', 'intros', 'rewrite', 'inversion', 'simpl', 'elim', 'intro', 'rewrite', 'simpl', 'elim', 'intro', 'elim', 'intro', 'rewrite', 'rewrite', 'inversion', 'elim', 'intro', 'elim', 'intros', 'rewrite', 'rewrite', 'rewrite', 'trivial', 'intro', 'rewrite', 'rewrite', 'inversion', 'inversion']",3,1,0,3,0,3
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_8_2,"['unfold', 'intros', 'induction', '[ induction c as [| p] | induction c as [| p0] ].', 'elim', 'simpl', 'induction', 'simpl', 'assumption', 'simpl', 'apply', 'intro', 'inversion', 'simpl', 'assumption', 'simpl', 'induction', 'simpl', 'simpl', 'assumption', 'simpl', 'apply', 'intro', 'inversion', 'simpl', 'simpl', 'assumption', 'simpl', 'induction', 'induction', 'simpl', 'simpl', 'apply', 'intro', 'inversion', 'elim', 'trivial', 'rewrite', 'trivial', 'simpl', 'simpl', 'assumption', 'simpl', 'apply', 'intro', 'inversion', 'simpl', 'induction', 'simpl', 'assumption', 'apply', 'intro', 'inversion', 'rewrite', 'elim', 'trivial', 'simpl', 'assumption', 'induction', 'simpl', 'simpl', 'simpl', 'apply', 'assumption', 'intro', 'inversion', 'simpl', 'simpl', 'assumption', 'simpl', 'elim', 'trivial']",3,2,0,0,0,4
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_8_3,['exact'],0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,mpl_compat_8,"['intro', 'exact']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s0d_0,"['unfold', 'intros', 'inversion', 'simpl', 'rewrite', 'inversion', 'apply', 'simpl', 'rewrite', 'trivial', 'assumption']",2,2,0,0,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s0d_1_0,"['intros', 'unfold', 'inversion', 'simpl', 'rewrite', 'inversion', 'apply', 'simpl', 'rewrite', 'simpl', 'rewrite', 'trivial', 'apply', 'apply', 'simpl', 'rewrite', 'trivial', 'simpl', 'rewrite', 'trivial', 'assumption']",1,3,1,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s0d_1_1,"['intros', 'unfold', 'inversion', 'apply', 'simpl', 'elim', 'intros', 'rewrite', 'elim', 'elim', 'intro', 'elim', 'intros', 'rewrite', 'cut', 'intro', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'simpl', 'rewrite', 'inversion', 'trivial', 'exact', 'intro', 'rewrite', 'rewrite', 'inversion', 'assumption']",1,3,0,3,0,4
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s0d_2_0,"['intro', 'intro', 'simple', 'intros', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'inversion', 'trivial', 'assumption', 'intros', 'unfold', 'elim', 'intros', 'rewrite', 'apply', 'simpl', 'trivial', 'inversion', 'simpl', 'inversion', 'apply', 'apply', 'rewrite', 'rewrite', 'apply', 'apply', 'apply', 'assumption', 'assumption', 'inversion', 'apply', 'cut', 'intro', 'cut', 'intros', 'rewrite', 'rewrite', 'simpl', 'rewrite', 'rewrite', 'simpl', 'inversion', 'trivial', 'simpl', 'trivial', 'exact', 'assumption', 'intros', 'simpl', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'assumption']",3,3,2,3,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s0d_2_1,"['intros', 'cut', 'simpl', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'apply', 'simpl', 'trivial', 'inversion', 'assumption', 'elim', 'intro', 'rewrite', 'rewrite', 'apply', 'apply', 'apply', 'exact', 'inversion', 'apply', 'simpl', 'trivial', 'simpl', 'inversion', 'assumption', 'intro', 'apply', 'apply', 'apply', 'exact', 'assumption', 'inversion', 'apply', 'simpl', 'trivial', 'simpl', 'inversion', 'assumption', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'cut', 'intro', 'unfold', 'intros', 'unfold', 'unfold', 'elim', 'intro', 'rewrite', 'inversion', 'apply', 'simpl', 'rewrite', 'trivial', 'rewrite', 'simpl', 'assumption', 'apply', 'apply', 'apply', 'exact']",4,5,1,3,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s0d_2,"['unfold', 'intros', 'induction', 'exact', 'induction', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'rewrite', 'inversion', 'apply', 'simpl', 'rewrite', 'trivial', 'assumption', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'exact', 'inversion', 'apply', 'simpl', 'rewrite', 'simpl', 'rewrite', 'inversion', 'trivial', 'assumption', 'exact']",2,4,1,0,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s0d_3,"['unfold', 'intros', 'exact']",2,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s0d_1,"['unfold', 'intros', 'elim', 'intro', 'rewrite', 'rewrite', 'exact', 'intro', 'apply', 'assumption', 'intro', 'exact', 'assumption']",2,0,0,2,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s_0d,['exact'],0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s0d,"['intro', 'exact']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s1d_0,"['unfold', 'intros', 'inversion', 'simpl', 'inversion']",2,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s1d_1_0,"['intros', 'simpl', 'elim', 'intro', 'elim', 'intro', 'rewrite', 'elim', 'intro', 'elim', 'intros', 'rewrite', 'inversion', 'apply', 'rewrite', 'rewrite', 'simpl', 'rewrite', 'inversion', 'trivial', 'trivial', 'rewrite', 'rewrite', 'inversion']",1,2,1,3,0,4
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s1d_1_1,"['intros', 'simpl', 'rewrite', 'apply', 'simpl', 'rewrite', 'trivial', 'inversion', 'simpl', 'rewrite', 'inversion', 'apply', 'rewrite', 'exact', 'assumption']",1,2,1,1,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s1d_1,"['unfold', 'intros', 'cut', 'intro', 'rewrite', 'rewrite', 'rewrite', 'elim', 'intro', 'rewrite', 'rewrite', 'exact', 'intro', 'exact', 'inversion', 'simpl', 'elim', 'intro', 'exact', 'intro', 'rewrite', 'inversion']",2,0,0,2,0,2
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s1d_2,"['unfold', 'intros', 'induction', 'induction', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'induction', 'induction', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'induction', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'induction', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'induction', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'simpl', 'inversion', 'simpl', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'simpl', 'inversion', 'simpl', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'simpl', 'inversion', 'simpl', 'apply', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact']",2,3,1,0,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s1d_3,['exact'],0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s1d,"['intro', 'exact']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_std_0,"['unfold', 'intros', 'inversion', 'inversion']",2,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_std_1,"['unfold', 'intros', 'split', 'induction', 'unfold', 'cut', 'intro', 'rewrite', 'rewrite', 'rewrite', 'exact', 'inversion', 'simpl', 'elim', 'intro', 'exact', 'rewrite', 'inversion', 'unfold', 'exact', 'unfold', 'cut', 'intro', 'rewrite', 'rewrite', 'rewrite', 'exact', 'inversion', 'simpl', 'elim', 'intro', 'exact', 'intro', 'rewrite', 'inversion', 'induction', 'unfold', 'cut', 'intro', 'rewrite', 'rewrite', 'rewrite', 'exact', 'inversion', 'simpl', 'elim', 'intro', 'exact', 'intro', 'rewrite', 'inversion', 'unfold', 'cut', 'intro', 'rewrite', 'rewrite', 'rewrite', 'exact', 'inversion', 'simpl', 'elim', 'intro', 'exact', 'intro', 'rewrite', 'inversion', 'cut', 'intro', 'rewrite', 'rewrite', 'rewrite', 'exact', 'inversion', 'elim', 'intro', 'exact', 'intro', 'simpl', 'rewrite', 'inversion']",2,1,0,2,0,2
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_std_2,"['unfold', 'intros', 'induction', 'simpl', 'split', 'assumption', 'assumption', 'unfold', 'induction', 'induction', 'simpl', 'cut', 'intro', 'split', 'assumption', 'assumption', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'cut', 'intro', 'elim', 'intros', 'unfold', 'induction', 'assumption', 'assumption', 'assumption', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'induction', 'cut', 'intro', 'split', 'assumption', 'assumption', 'simpl', 'inversion', 'simpl', 'apply', 'simpl', 'assumption', 'assumption', 'cut', 'intro', 'split', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'elim', 'intros', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'assumption', 'assumption', 'assumption', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'cut', 'intros', 'split', 'assumption', 'assumption', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'induction', 'induction', 'cut', 'intro', 'split', 'assumption', 'assumption', 'simpl', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'cut', 'intro', 'split', 'assumption', 'assumption', 'simpl', 'cut', 'intros', 'elim', 'intros', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'assumption', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'cut', 'intro', 'split', 'assumption', 'assumption', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'cut', 'intro', 'split', 'assumption', 'simpl', 'cut', 'intro', 'elim', 'intros', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'assumption', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'induction', 'cut', 'intro', 'split', 'assumption', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'cut', 'intro', 'elim', 'intros', 'induction', 'assumption', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'induction', 'cut', 'intro', 'split', 'assumption', 'simpl', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'cut', 'intros', 'split', 'assumption', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'cut', 'intro', 'elim', 'intros', 'induction', 'assumption', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'cut', 'intro', 'split', 'assumption', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'induction', 'cut', 'intro', 'split', 'assumption', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'cut', 'intro', 'split', 'assumption', 'induction', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'cut', 'intro', 'elim', 'intros', 'induction', 'assumption', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'simpl', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'cut', 'intro', 'elim', 'intros', 'induction', 'assumption', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'simpl', 'cut', 'cut', 'intros', 'induction', 'cut', 'intro', 'elim', 'intros', 'split', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'inversion', 'simpl', 'exact', 'induction', 'cut', 'intro', 'elim', 'intros', 'split', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'inversion', 'simpl', 'exact', 'cut', 'intro', 'elim', 'intros', 'split', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'inversion', 'simpl', 'exact', 'cut', 'intro', 'elim', 'intros', 'split', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'inversion', 'simpl', 'exact', 'exact', 'exact']",4,3,1,0,0,5
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_std,['exact'],0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_sd,"['intro', 'exact']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s_rpl_0,"['unfold', 'intros', 'simpl', 'left', 'assumption']",3,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s_rpl_1,"['unfold', 'intros', 'simpl', 'elim', 'intro', 'rewrite', 'inversion', 'simpl', 'elim', 'intro', 'rewrite', 'inversion', 'rewrite', 'cut', 'intro', 'elim', 'intro', 'left', 'rewrite', 'apply', 'simpl', 'rewrite', 'trivial', 'assumption', 'right', 'rewrite', 'rewrite', 'apply', 'simpl', 'rewrite', 'trivial', 'trivial', 'apply', 'apply', 'simpl', 'rewrite', 'trivial', 'simpl', 'rewrite', 'rewrite', 'trivial', 'assumption', 'inversion', 'elim', 'intro', 'elim', 'intros', 'rewrite', 'inversion', 'rewrite', 'elim', 'intro', 'rewrite', 'right', 'inversion', 'apply', 'simpl', 'rewrite', 'trivial', 'trivial', 'elim', 'intro', 'rewrite', 'inversion', 'left', 'apply', 'simpl', 'rewrite', 'trivial', 'trivial', 'inversion', 'rewrite', 'rewrite', 'inversion']",3,2,1,4,0,4
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s_rpl_2,"['unfold', 'intros', 'induction', 'induction', 'simpl', 'cut', 'intro', 'elim', 'intro', 'left', 'trivial', 'intro', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'induction', 'simpl', 'inversion', 'right', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'elim', 'intro', 'inversion', 'simpl', 'inversion', 'intro', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'simpl', 'inversion', 'right', 'simpl', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'induction', 'simpl', 'inversion', 'right', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'simpl', 'induction', 'cut', 'intro', 'elim', 'intro', 'inversion', 'left', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'simpl', 'apply', 'assumption', 'assumption', 'inversion', 'simpl', 'right', 'apply', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'elim', 'intro', 'left', 'inversion', 'simpl', 'inversion', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'exact', 'induction', 'simpl', 'cut', 'intro', 'elim', 'intros', 'inversion', 'inversion', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'apply', 'exact', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'induction', 'simpl', 'inversion', 'right', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'elim', 'intro', 'inversion', 'simpl', 'left', 'apply', 'simpl', 'assumption', 'assumption', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'exact', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'simpl', 'inversion', 'right', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'induction', 'simpl', 'right', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'induction', 'simpl', 'cut', 'intro', 'elim', 'intros', 'left', 'inversion', 'simpl', 'inversion', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'exact', 'inversion', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'simpl', 'inversion', 'right', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'elim', 'intros', 'left', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'apply', 'apply', 'exact', 'inversion', 'simpl', 'simpl', 'apply', 'simpl', 'assumption', 'assumption']",2,3,1,0,0,4
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s_rpl_3,['exact'],0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_s_rpl,"['intro', 'exact']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_str_0,"['unfold', 'intros', 'induction', 'elim', 'intros', 'inversion', 'inversion', 'inversion', 'inversion', 'simpl', 'right', 'elim', 'intro', 'assumption', 'simpl', 'right', 'elim', 'intro', 'assumption', 'assumption']",2,0,0,0,0,3
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_str_1,"['unfold', 'intros', 'induction', 'simpl', 'left', 'elim', 'intro', 'assumption', 'unfold', 'elim', 'intros', 'elim', 'intro', 'right', 'assumption', 'left', 'assumption', 'elim', 'intro', 'left', 'trivial', 'right', 'trivial', 'elim', 'intros', 'elim', 'intro', 'left', 'trivial', 'right', 'trivial', 'exact']",2,1,0,0,0,3
/mnt/cisk/zmq/dataset/data/tree-automata/union.json,union_str_2,"['unfold', 'intros', 'induction', 'simpl', 'elim', 'intro', 'left', 'assumption', 'unfold', 'elim', 'intro', 'elim', 'intro', 'right', 'trivial', 'left', 'trivial', 'elim', 'intro', 'right', 'trivial', 'left', 'trivial', 'cut', 'cut', 'intros', 'induction', 'simpl', 'cut', 'intro', 'elim', 'intro', 'inversion', 'left', 'apply', 'simpl', 'assumption', 'assumption', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'elim', 'intro', 'inversion', 'left', 'apply', 'simpl', 'assumption', 'assumption', 'intro', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'induction', 'simpl', 'clear', 'clear', 'clear', 'cut', 'intro', 'elim', 'intro', 'left', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'intro', 'inversion', 'right', 'apply', 'simpl', 'assumption', 'assumption', 'elim', 'intro', 'left', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'inversion', 'right', 'apply', 'simpl', 'simpl', 'assumption', 'assumption', 'clear', 'clear', 'clear', 'simpl', 'cut', 'intro', 'elim', 'intro', 'left', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'intro', 'right', 'inversion', 'apply', 'simpl', 'assumption', 'assumption', 'elim', 'intro', 'inversion', 'left', 'apply', 'simpl', 'assumption', 'assumption', 'right', 'apply', 'simpl', 'assumption', 'assumption', 'simpl', 'cut', 'intro', 'elim', 'intro', 'inversion', 'left', 'apply', 'simpl', 'assumption', 'assumption', 'inversion', 'right', 'apply', 'simpl', 'assumption', 'assumption', 'elim', 'intro', 'inversion', 'left', 'simpl', 'apply', 'assumption', 'assumption', 'right', 'apply', 'simpl', 'assumption', 'assumption', 'exact', 'exact']",2,3,1,0,0,3
